name,state_code,state_name,country,lat,lng,population
Hazel Dell,WA,Washington,US,45.67151,-122.66288,19435
Salmon Arm,BC,British Columbia,CA,50.69981,-119.26907,19432
Angleton,TX,Texas,US,29.16941,-95.43188,19429
Fernley,NV,Nevada,US,39.60797,-119.25183,19418
Alice,TX,Texas,US,27.75225,-98.06972,19408
Lake Forest,IL,Illinois,US,42.25863,-87.84063,19408
Battle Ground,WA,Washington,US,45.78095,-122.53343,19407
Dixon,CA,California,US,38.44546,-121.8233,19390
Forest Park,GA,Georgia,US,33.62205,-84.36909,19383
Mamaroneck,NY,New York,US,40.94871,-73.73263,19375
Homewood,IL,Illinois,US,41.55726,-87.6656,19373
Bear,DE,Delaware,US,39.62928,-75.65826,19371
Bayou Cane,LA,Louisiana,US,29.6241,-90.7512,19355
Orange,TX,Texas,US,30.09299,-93.73655,19347
Alsip,IL,Illinois,US,41.66892,-87.73866,19346
Lutz,FL,Florida,US,28.15112,-82.46148,19344
Green Haven,MD,Maryland,US,39.13955,-76.54774,19326
Lexington,NC,North Carolina,US,35.82403,-80.25338,19326
Corner Brook,NL,Newfoundland and Labrador,CA,48.95001,-57.95202,19316
Bellwood,IL,Illinois,US,41.88142,-87.88312,19308
Clayton,NC,North Carolina,US,35.65071,-78.45639,19304
Central Falls,RI,Rhode Island,US,41.89066,-71.39228,19303
Sun Valley,NV,Nevada,US,39.5963,-119.77602,19299
Horizon City,TX,Texas,US,31.69261,-106.20748,19288
Sherwood,OR,Oregon,US,45.35651,-122.8401,19283
Waterford,CT,Connecticut,US,41.3417,-72.13597,19281
Orinda,CA,California,US,37.87715,-122.17969,19279
Pinole,CA,California,US,38.00437,-122.29886,19269
Woodbridge,NJ,New Jersey,US,40.5576,-74.28459,19265
Sun City Center,FL,Florida,US,27.71809,-82.35176,19258
Rosedale,MD,Maryland,US,39.32011,-76.51552,19257
Altamont,OR,Oregon,US,42.20681,-121.73722,19257
Howard,WI,Wisconsin,US,44.5436,-88.08816,19250
Niu Valley,HI,Hawaii,US,21.2843,-157.73706,19250
Alamo,TX,Texas,US,26.18369,-98.12306,19246
Broadview Heights,OH,Ohio,US,41.31394,-81.68513,19229
Upper Saint Clair,PA,Pennsylvania,US,40.3359,-80.08339,19229
Haslett,MI,Michigan,US,42.74698,-84.40108,19220
West Elsdon,IL,Illinois,US,41.79392,-87.7245,19219
Newton,KS,Kansas,US,38.04668,-97.34504,19216
Glassboro,NJ,New Jersey,US,39.70289,-75.11184,19216
Altus,OK,Oklahoma,US,34.63813,-99.33398,19214
Blythe,CA,California,US,33.6103,-114.59635,19208
Silverdale,WA,Washington,US,47.64454,-122.69487,19204
Covington,WA,Washington,US,47.35818,-122.12216,19197
Matteson,IL,Illinois,US,41.50392,-87.7131,19195
Beaconsfield,QC,Quebec,CA,45.43341,-73.86586,19194
Tumwater,WA,Washington,US,47.00732,-122.90931,19190
Old Jamestown,MO,Missouri,US,38.83494,-90.28511,19184
Weirton,WV,West Virginia,US,40.41896,-80.58952,19175
White Oak,OH,Ohio,US,39.21311,-84.59939,19167
Carlisle,PA,Pennsylvania,US,40.20148,-77.18887,19143
Mineola,NY,New York,US,40.74927,-73.64068,19139
Shelbyville,IN,Indiana,US,39.52144,-85.77692,19133
Tullahoma,TN,Tennessee,US,35.36202,-86.20943,19128
Ozark,MO,Missouri,US,37.02089,-93.20602,19120
Secaucus,NJ,New Jersey,US,40.78955,-74.05653,19104
Jacksonville,IL,Illinois,US,39.73394,-90.22901,19103
Fairwood,WA,Washington,US,47.44843,-122.15734,19102
Madison,CT,Connecticut,US,41.27954,-72.59843,19100
Cole Harbour,NS,Nova Scotia,CA,44.67244,-63.47506,19096
Camp Springs,MD,Maryland,US,38.804,-76.90664,19096
Ronkonkoma,NY,New York,US,40.821,-73.143,19082
Saco,ME,Maine,US,43.50092,-70.44283,19078
Maple Shade,NJ,New Jersey,US,39.95261,-74.99239,19077
Hawthorne,NJ,New Jersey,US,40.94926,-74.15375,19074
Fresno,TX,Texas,US,29.53885,-95.44744,19069
East Massapequa,NY,New York,US,40.67343,-73.43651,19069
Amherst Center,MA,Massachusetts,US,42.37537,-72.51925,19065
Montrose,CO,Colorado,US,38.47832,-107.87617,19062
Marion Oaks,FL,Florida,US,29.00859,-82.18315,19034
Brownwood,TX,Texas,US,31.70932,-98.99116,19031
Southbridge,MA,Massachusetts,US,42.0751,-72.03341,19030
Deerfield,IL,Illinois,US,42.17114,-87.84451,19019
Castaic,CA,California,US,34.48888,-118.62287,19015
Ennis,TX,Texas,US,32.32931,-96.62527,19007
Ellensburg,WA,Washington,US,46.99651,-120.54785,19001
Columbia City,WA,Washington,US,47.56399,-122.2754,19000
Claremore,OK,Oklahoma,US,36.3126,-95.61609,18997
Waukee,IA,Iowa,US,41.61166,-93.88523,18990
Jasmine Estates,FL,Florida,US,28.29306,-82.6901,18989
Melville,NY,New York,US,40.79343,-73.41512,18985
Petworth,DC,District of Columbia,US,38.94594,-77.02498,18983
Kew Gardens,NY,New York,US,40.71427,-73.83097,18983
Dorval,QC,Quebec,CA,45.4473,-73.75335,18980
Middleton,WI,Wisconsin,US,43.09722,-89.50429,18979
Bartow,FL,Florida,US,27.89641,-81.84314,18972
Sylvania,OH,Ohio,US,41.71894,-83.71299,18965
Rio Rico,AZ,Arizona,US,31.47148,-110.97648,18962
Ala Moana - Kaka'ako,HI,Hawaii,US,21.29649,-157.85671,18957
Murray,KY,Kentucky,US,36.61033,-88.31476,18954
Arlington,WA,Washington,US,48.19871,-122.12514,18949
North Druid Hills,GA,Georgia,US,33.81677,-84.31326,18947
Brookfield,IL,Illinois,US,41.82392,-87.85173,18944
North Bay Shore,NY,New York,US,40.753,-73.2602,18944
Stonegate,CA,California,US,33.70534,-117.74009,18938
Mont-Royal,QC,Quebec,CA,45.51675,-73.64918,18933
Avon,CT,Connecticut,US,41.80982,-72.83065,18932
Milledgeville,GA,Georgia,US,33.08014,-83.2321,18931
Beloeil,QC,Quebec,CA,45.56839,-73.20568,18927
Stillwater,MN,Minnesota,US,45.05636,-92.80604,18924
Cortland,NY,New York,US,42.60118,-76.18048,18907
Augusta,ME,Maine,US,44.31062,-69.77949,18899
Berea,OH,Ohio,US,41.36616,-81.8543,18874
Capitol Riverfront,DC,District of Columbia,US,38.87796,-77.00314,18874
Twinsburg,OH,Ohio,US,41.31256,-81.44011,18872
Wantagh,NY,New York,US,40.68371,-73.51013,18871
West Hempstead,NY,New York,US,40.70482,-73.65013,18862
Ansonia,CT,Connecticut,US,41.34621,-73.079,18854
Troy,AL,Alabama,US,31.80877,-85.96995,18853
Mayfield Heights,OH,Ohio,US,41.51922,-81.4579,18840
Laurel,MS,Mississippi,US,31.69405,-89.13061,18837
Syosset,NY,New York,US,40.82621,-73.50207,18829
Alliston,ON,Ontario,CA,44.15011,-79.86635,18809
Brook Park,OH,Ohio,US,41.39838,-81.80458,18809
Union Hill-Novelty Hill,WA,Washington,US,47.67887,-122.02833,18805
Thorold,ON,Ontario,CA,43.11682,-79.19958,18801
Erlanger,KY,Kentucky,US,39.01673,-84.60078,18797
Park View,DC,District of Columbia,US,38.93206,-77.02359,18796
Rossville,NY,New York,US,40.54929,-74.21019,18792
South Burlington,VT,Vermont,US,44.46699,-73.17096,18791
Mount Greenwood,IL,Illinois,US,41.69809,-87.70866,18783
Quispamsis,NB,New Brunswick,CA,45.42135,-65.95127,18768
Casa de Oro-Mount Helix,CA,California,US,32.76397,-116.96877,18762
Langley Park,MD,Maryland,US,38.98872,-76.98136,18755
Brigham City,UT,Utah,US,41.51021,-112.0155,18752
Thomasville,GA,Georgia,US,30.83658,-83.97878,18742
Fairmont,WV,West Virginia,US,39.48508,-80.14258,18733
Fairhope,AL,Alabama,US,30.52297,-87.90333,18730
Mission Hill,MA,Massachusetts,US,42.33437,-71.10845,18722
Greater Upper Marlboro,MD,Maryland,US,38.83142,-76.74827,18720
Frederickson,WA,Washington,US,47.09621,-122.35873,18719
Dewdney East,SK,Saskatchewan,CA,50.45428,-104.54671,18715
Evanston,AB,Alberta,CA,51.16398,-114.12297,18710
Iselin,NJ,New Jersey,US,40.57538,-74.32237,18695
Suwanee,GA,Georgia,US,34.05149,-84.0713,18694
Whitehall,OH,Ohio,US,39.96673,-82.88546,18694
Rutherford,NJ,New Jersey,US,40.82649,-74.10681,18690
Islip,NY,New York,US,40.72982,-73.21039,18689
Forest Park,OH,Ohio,US,39.29034,-84.50411,18676
O'Connor-Parkview,ON,Ontario,CA,43.7068,-79.31223,18675
Westminster,MD,Maryland,US,39.57538,-76.99581,18670
New Glasgow,NS,Nova Scotia,CA,45.58344,-62.64863,18665
Frankfort,IL,Illinois,US,41.49587,-87.84866,18653
Niles,OH,Ohio,US,41.18284,-80.76536,18651
Marshfield,WI,Wisconsin,US,44.66885,-90.1718,18620
Tillsonburg,ON,Ontario,CA,42.85986,-80.72617,18615
North St.James Town,ON,Ontario,CA,43.66962,-79.37525,18615
Lorton,VA,Virginia,US,38.70428,-77.22776,18610
Morristown,NJ,New Jersey,US,40.79677,-74.48154,18594
Eringate-Centennial-West Deane,ON,Ontario,CA,43.65802,-79.58044,18588
Riviere-du-Loup,QC,Quebec,CA,47.82699,-69.54243,18586
Pitt Meadows,BC,British Columbia,CA,49.22119,-122.68965,18573
Gautier,MS,Mississippi,US,30.38575,-88.61169,18570
Bourbonnais,IL,Illinois,US,41.15376,-87.88754,18569
Goodings Grove,IL,Illinois,US,41.6292,-87.93089,18569
Macomb,IL,Illinois,US,40.45921,-90.6718,18547
Point Pleasant,NJ,New Jersey,US,40.08317,-74.06819,18523
Bellaire,TX,Texas,US,29.70579,-95.45883,18518
El Reno,OK,Oklahoma,US,35.53227,-97.95505,18516
East Mount Airy,PA,Pennsylvania,US,40.0645,-75.1875,18516
Chowchilla,CA,California,US,37.123,-120.26018,18510
Mead Valley,CA,California,US,33.83335,-117.29615,18510
Hyattsville,MD,Maryland,US,38.95594,-76.94553,18501
Happy Valley,OR,Oregon,US,45.44679,-122.53037,18493
Central Lonsdale,BC,British Columbia,CA,49.32574,-123.07234,18485
Downtown Eastside,BC,British Columbia,CA,49.2818,-123.09351,18477
Onalaska,WI,Wisconsin,US,43.88441,-91.23514,18468
Round Lake,IL,Illinois,US,42.35336,-88.09341,18461
Stafford,TX,Texas,US,29.61607,-95.55772,18459
Yorkville,IL,Illinois,US,41.64114,-88.44729,18451
Winchester,KY,Kentucky,US,37.99008,-84.17965,18446
North Ogden,UT,Utah,US,41.30716,-111.96022,18446
Hespeler,ON,Ontario,CA,43.4334,-80.31637,18445
Bensenville,IL,Illinois,US,41.95503,-87.94007,18440
Forney,TX,Texas,US,32.74818,-96.47193,18418
Monsey,NY,New York,US,41.11121,-74.06848,18412
Fern Creek,KY,Kentucky,US,38.15979,-85.58774,18409
Carey,BC,British Columbia,CA,48.47205,-123.39483,18405
Shenandoah,LA,Louisiana,US,30.4013,-91.00094,18399
El Dorado,AR,Arkansas,US,33.20763,-92.66627,18386
Trenton,MI,Michigan,US,42.13949,-83.17826,18380
Ashtabula,OH,Ohio,US,41.86505,-80.78981,18371
Natchitoches,LA,Louisiana,US,31.76072,-93.08627,18365
Cudahy,WI,Wisconsin,US,42.95974,-87.86147,18353
Dover,NJ,New Jersey,US,40.88399,-74.5621,18346
Ottawa,IL,Illinois,US,41.34559,-88.84258,18342
Shafter,CA,California,US,35.50051,-119.27178,18336
Midlothian,VA,Virginia,US,37.50598,-77.64916,18320
Amesbury,MA,Massachusetts,US,42.85842,-70.93005,18313
Franklin Park,IL,Illinois,US,41.93531,-87.86562,18312
Meadowbrook,VA,Virginia,US,37.44882,-77.47353,18312
McAlester,OK,Oklahoma,US,34.93343,-95.76971,18310
Port Colborne,ON,Ontario,CA,42.90012,-79.23288,18306
Punta Gorda Isles,FL,Florida,US,26.91756,-82.07842,18306
Palestine,TX,Texas,US,31.76212,-95.63079,18288
Sherrelwood,CO,Colorado,US,39.83776,-105.00137,18287
Creve Coeur,MO,Missouri,US,38.66089,-90.42262,18276
Ballenger Creek,MD,Maryland,US,39.3726,-77.43526,18274
Cinco Ranch,TX,Texas,US,29.73884,-95.758,18274
Helena,AL,Alabama,US,33.29622,-86.8436,18264
Palmer,MA,Massachusetts,US,42.15843,-72.32869,18261
Belle Glade,FL,Florida,US,26.68451,-80.66756,18251
Makakilo,HI,Hawaii,US,21.35237,-158.08655,18248
Franconia,VA,Virginia,US,38.78206,-77.14637,18245
Eastlake,OH,Ohio,US,41.65394,-81.45039,18232
Manchester,MO,Missouri,US,38.597,-90.50929,18229
Cameron Park,CA,California,US,38.66879,-120.98716,18228
Steubenville,OH,Ohio,US,40.36979,-80.63396,18219
Springboro,OH,Ohio,US,39.55228,-84.23327,18213
Wallingford Center,CT,Connecticut,US,41.44987,-72.81892,18209
Lanham-Seabrook,MD,Maryland,US,38.96835,-76.85108,18190
Clark-Fulton,OH,Ohio,US,41.46402,-81.70979,18185
Farmington,MO,Missouri,US,37.78088,-90.42179,18181
Wihkwentowin,AB,Alberta,CA,53.54306,-113.52222,18180
Pampa,TX,Texas,US,35.53616,-100.95987,18177
Somerset,MA,Massachusetts,US,41.76955,-71.12866,18165
Florida Ridge,FL,Florida,US,27.58031,-80.38672,18164
Five Corners,WA,Washington,US,45.68456,-122.5751,18159
Boone,NC,North Carolina,US,36.21679,-81.67455,18156
Seminole,FL,Florida,US,27.83975,-82.79121,18153
Punta Gorda,FL,Florida,US,26.92978,-82.04537,18150
Rosamond,CA,California,US,34.86414,-118.16341,18150
Cutler,FL,Florida,US,25.6151,-80.31061,18117
Mattoon,IL,Illinois,US,39.48309,-88.37283,18113
Arroyo Grande,CA,California,US,35.11859,-120.59073,18108
Anacortes,WA,Washington,US,48.5126,-122.61267,18103
Cobourg,ON,Ontario,CA,43.95977,-78.16515,18099
Auburn Bay,AB,Alberta,CA,50.88787,-113.95929,18090
Monroe,WA,Washington,US,47.85538,-121.97096,18090
Rancho Mirage,CA,California,US,33.73974,-116.41279,18083
Limerick,PA,Pennsylvania,US,40.23093,-75.52212,18074
Mililani Mauka / Launani Valley,HI,Hawaii,US,21.47885,-157.98799,18072
Blundell,BC,British Columbia,CA,49.15531,-123.15706,18065
Wilton,CT,Connecticut,US,41.19537,-73.4379,18062
Huntington,NY,New York,US,40.86815,-73.42568,18046
Ojus,FL,Florida,US,25.94843,-80.1506,18036
Santa Fe Springs,CA,California,US,33.94724,-118.08535,18026
Oak Bay,BC,British Columbia,CA,48.44964,-123.3026,18015
Vincennes,IN,Indiana,US,38.67727,-87.52863,18012
Amsterdam,NY,New York,US,42.93869,-74.18819,18008
Durango,CO,Colorado,US,37.27528,-107.88007,18006
Dumont,NJ,New Jersey,US,40.94065,-73.99681,18001
Hanahan,SC,South Carolina,US,32.91851,-80.02203,17997
Central Point,OR,Oregon,US,42.37596,-122.91643,17995
Stony Plain,AB,Alberta,CA,53.53343,-114.00205,17993
Weston,ON,Ontario,CA,43.70359,-79.51513,17992
Highland,UT,Utah,US,40.42548,-111.79447,17989
Elizabeth City,NC,North Carolina,US,36.2946,-76.25105,17988
Newburyport,MA,Massachusetts,US,42.81259,-70.87728,17982
Rockland,MA,Massachusetts,US,42.13066,-70.91616,17982
Westbrook,ME,Maine,US,43.67703,-70.37116,17978
St. Marys,GA,Georgia,US,30.73051,-81.54649,17968
Cary,IL,Illinois,US,42.21197,-88.23814,17965
Lackawanna,NY,New York,US,42.82561,-78.82337,17965
Kensington-Chinatown,ON,Ontario,CA,43.65355,-79.39724,17945
Westerly,RI,Rhode Island,US,41.3776,-71.82729,17936
Maumelle,AR,Arkansas,US,34.86676,-92.40432,17931
Leland,NC,North Carolina,US,34.25628,-78.04471,17924
Amos,QC,Quebec,CA,48.56688,-78.11624,17918
Wisconsin Rapids,WI,Wisconsin,US,44.38358,-89.81735,17897
Lenoir,NC,North Carolina,US,35.91402,-81.53898,17888
North Massapequa,NY,New York,US,40.70093,-73.46207,17886
Scarsdale,NY,New York,US,41.0051,-73.78458,17885
Nanuet,NY,New York,US,41.08871,-74.01347,17882
Gretna,LA,Louisiana,US,29.91465,-90.05396,17880
Sheridan,WY,Wyoming,US,44.79719,-106.95618,17873
North Amityville,NY,New York,US,40.6976,-73.42512,17862
Tacony,PA,Pennsylvania,US,40.03122,-75.04434,17846
Arcata,CA,California,US,40.86652,-124.08284,17843
Hannibal,MO,Missouri,US,39.70838,-91.35848,17839
Wahiawa,HI,Hawaii,US,21.50279,-158.02464,17821
Colonial Heights,VA,Virginia,US,37.26804,-77.40726,17820
St. Andrew-Windfields,ON,Ontario,CA,43.75625,-79.37904,17812
Marion,IL,Illinois,US,37.73061,-88.93313,17803
Colonia,NJ,New Jersey,US,40.57455,-74.30209,17795
Logansport,IN,Indiana,US,40.75448,-86.35667,17793
Oswego,NY,New York,US,43.45535,-76.5105,17787
Linda,CA,California,US,39.12767,-121.5508,17773
Tinton Falls,NJ,New Jersey,US,40.30428,-74.10042,17772
Godfrey,IL,Illinois,US,38.9556,-90.18678,17759
Brookhaven-Amesbury,ON,Ontario,CA,43.70133,-79.48559,17757
Portsmouth,RI,Rhode Island,US,41.60232,-71.25033,17756
Times Square,NY,New York,US,40.75636,-73.98644,17749
West Garfield Park,IL,Illinois,US,41.88059,-87.72922,17742
Willimantic,CT,Connecticut,US,41.71065,-72.20813,17737
Calverton,MD,Maryland,US,39.05761,-76.93581,17724
Oxon Hill,MD,Maryland,US,38.80345,-76.9897,17722
Takoma Park,MD,Maryland,US,38.97789,-77.00748,17713
Wallingford,CT,Connecticut,US,41.45704,-72.82316,17712
Sycamore,IL,Illinois,US,41.98892,-88.68675,17712
Cocoa,FL,Florida,US,28.38612,-80.742,17711
Martinsburg,WV,West Virginia,US,39.45621,-77.96389,17700
Marco Island,FL,Florida,US,25.94121,-81.71842,17690
Tiffin,OH,Ohio,US,41.1145,-83.17797,17687
Hunting Park,PA,Pennsylvania,US,40.0165,-75.14379,17682
Albert Lea,MN,Minnesota,US,43.64801,-93.36827,17674
Golden Triangle,DC,District of Columbia,US,38.90524,-77.04362,17674
Esquimalt,BC,British Columbia,CA,48.43569,-123.41174,17655
South Hadley,MA,Massachusetts,US,42.25842,-72.57453,17652
Juniata Park,PA,Pennsylvania,US,40.00845,-75.10879,17643
Shaw,DC,District of Columbia,US,38.91206,-77.02137,17639
Ocean Springs,MS,Mississippi,US,30.41131,-88.82781,17636
Taradale,AB,Alberta,CA,51.11829,-113.93681,17630
Hinsdale,IL,Illinois,US,41.80086,-87.93701,17628
Brightwood,DC,District of Columbia,US,38.96122,-77.02748,17624
New Castle,IN,Indiana,US,39.92894,-85.37025,17621
Winthrop,MA,Massachusetts,US,42.3751,-70.98283,17618
Lindenwold,NJ,New Jersey,US,39.82428,-74.99767,17613
Kenwood,IL,Illinois,US,41.8092,-87.59755,17601
Bay City,TX,Texas,US,28.98276,-95.9694,17598
Hopkins,MN,Minnesota,US,44.92496,-93.46273,17591
Allendale,MI,Michigan,US,42.97225,-85.95365,17579
University City,PA,Pennsylvania,US,39.95071,-75.19476,17578
Back Bay,MA,Massachusetts,US,42.3501,-71.087,17577
Fiddlesticks,ON,Ontario,CA,43.39484,-80.28741,17576
Menasha,WI,Wisconsin,US,44.20221,-88.4465,17572
Palos Hills,IL,Illinois,US,41.6967,-87.817,17565
Prunedale,CA,California,US,36.77579,-121.66967,17560
Culpeper,VA,Virginia,US,38.47318,-77.99666,17557
Stevenson Ranch,CA,California,US,34.39048,-118.57372,17557
South Houston,TX,Texas,US,29.66301,-95.23549,17544
Miramichi,NB,New Brunswick,CA,47.02895,-65.50186,17537
Kirksville,MO,Missouri,US,40.19475,-92.58325,17520
Tallmadge,OH,Ohio,US,41.10145,-81.44178,17512
Niagara-on-the-Lake,ON,Ontario,CA,43.25655,-79.08527,17511
Victoria Village,ON,Ontario,CA,43.72849,-79.31487,17510
North Babylon,NY,New York,US,40.71649,-73.32179,17509
McKenzie Towne,AB,Alberta,CA,50.91342,-113.96736,17505
Lafleche,QC,Quebec,CA,45.50008,-73.46587,17499
Mesquite,NV,Nevada,US,36.80553,-114.06719,17496
New Philadelphia,OH,Ohio,US,40.48979,-81.44567,17484
Sylvan Lake,AB,Alberta,CA,52.311,-114.08375,17477
Saint Matthews,KY,Kentucky,US,38.25285,-85.65579,17472
Saint-Lin-Laurentides,QC,Quebec,CA,45.85008,-73.76588,17463
Maitland,FL,Florida,US,28.62778,-81.36312,17463
North Aurora,IL,Illinois,US,41.80614,-88.3273,17456
Morningside,ON,Ontario,CA,43.78727,-79.20636,17455
Safety Harbor,FL,Florida,US,27.99085,-82.69316,17454
Valley East,ON,Ontario,CA,46.64499,-80.9973,17451
North Canton,OH,Ohio,US,40.87589,-81.40234,17441
East Hemet,CA,California,US,33.74002,-116.93891,17418
White Oak,MD,Maryland,US,39.03983,-76.99303,17403
Radford,VA,Virginia,US,37.13179,-80.57645,17403
Deux-Montagnes,QC,Quebec,CA,45.53455,-73.90168,17402
Tillmans Corner,AL,Alabama,US,30.59019,-88.17084,17398
Les Coteaux,QC,Quebec,CA,45.28338,-74.23254,17396
Central Saanich,BC,British Columbia,CA,48.56634,-123.41932,17385
Nicetown-Tioga,PA,Pennsylvania,US,40.00989,-75.16387,17382
Detroit-Shoreway,OH,Ohio,US,41.47772,-81.72991,17382
Wilton,NY,New York,US,43.18007,-73.74429,17361
Coventry Hills,AB,Alberta,CA,51.16869,-114.05903,17350
Anoka,MN,Minnesota,US,45.19774,-93.38718,17350
East Cleveland,OH,Ohio,US,41.53311,-81.57901,17344
Sudbury,MA,Massachusetts,US,42.38343,-71.41617,17343
Plainville,CT,Connecticut,US,41.67454,-72.85816,17328
Ada,OK,Oklahoma,US,34.77453,-96.67834,17303
Middletown,RI,Rhode Island,US,41.54566,-71.29144,17303
Glassmanor,MD,Maryland,US,38.819,-76.99859,17295
South Orange,NJ,New Jersey,US,40.74899,-74.26126,17295
Idylwood,VA,Virginia,US,38.89511,-77.21165,17288
Seabrook,MD,Maryland,US,38.974,-76.849,17287
Durant,OK,Oklahoma,US,33.99399,-96.37082,17286
Killingly Center,CT,Connecticut,US,41.83871,-71.86924,17282
Kings Park,NY,New York,US,40.88621,-73.25734,17282
Saint-Augustin-de-Desmaures,QC,Quebec,CA,46.74064,-71.45131,17281
Canby,OR,Oregon,US,45.2629,-122.69259,17271
Poplar Bluff,MO,Missouri,US,36.757,-90.39289,17266
Moraga,CA,California,US,37.83493,-122.12969,17256
Redland,MD,Maryland,US,39.14539,-77.14415,17242
Massapequa Park,NY,New York,US,40.68038,-73.45512,17232
Kuna,ID,Idaho,US,43.49183,-116.42012,17226
Foley,AL,Alabama,US,30.40659,-87.6836,17218
Ruskin,FL,Florida,US,27.72086,-82.43315,17208
Hermiston,OR,Oregon,US,45.84041,-119.28946,17201
Nederland,TX,Texas,US,29.97438,-93.9924,17196
Petawawa,ON,Ontario,CA,45.89452,-77.28007,17187
Greenfield,CA,California,US,36.3208,-121.24381,17184
Danforth East York,ON,Ontario,CA,43.68947,-79.3314,17180
Ashwaubenon,WI,Wisconsin,US,44.48221,-88.0701,17176
Live Oak,CA,California,US,36.98356,-121.98052,17158
Bristol,VA,Virginia,US,36.59649,-82.18847,17141
Frankford,MD,Maryland,US,39.32928,-76.54463,17135
Okolona,KY,Kentucky,US,38.14118,-85.68774,17134
Bayside,CA,California,US,40.84235,-124.06367,17132
Wyckoff,NJ,New Jersey,US,41.00954,-74.17292,17124
Kennedy Park,ON,Ontario,CA,43.72267,-79.26052,17123
Woodmere,NY,New York,US,40.63205,-73.71263,17121
Huntington,IN,Indiana,US,40.8831,-85.49748,17095
Imperial,CA,California,US,32.84755,-115.56944,17095
Wayne,MI,Michigan,US,42.28143,-83.38632,17081
White Settlement,TX,Texas,US,32.75957,-97.45835,17077
Eloy,AZ,Arizona,US,32.7559,-111.55484,17059
Beckley,WV,West Virginia,US,37.77817,-81.18816,17056
Broad Ripple,IN,Indiana,US,39.86671,-86.14165,17041
El Segundo,CA,California,US,33.91918,-118.41647,17037
Holden,MA,Massachusetts,US,42.35176,-71.86341,17016
Avenel,NJ,New Jersey,US,40.58038,-74.28515,17011
East Setauket,NY,New York,US,40.94149,-73.10594,17006
Vanier,ON,Ontario,CA,45.4399,-75.66498,17000
Goodlettsville,TN,Tennessee,US,36.32311,-86.71333,16994
Fayetteville,GA,Georgia,US,33.44873,-84.45493,16990
Elmwood,PA,Pennsylvania,US,39.91789,-75.22796,16988
Colchester,VT,Vermont,US,44.54394,-73.14791,16986
Altoona,IA,Iowa,US,41.64416,-93.46466,16984
Terrell,TX,Texas,US,32.73596,-96.27526,16981
Point Breeze,PA,Pennsylvania,US,39.93345,-75.17796,16977
Artesia,CA,California,US,33.86585,-118.08312,16961
South Ogden,UT,Utah,US,41.19189,-111.97133,16955
Willowdale West,ON,Ontario,CA,43.77121,-79.42756,16936
Hillcrest Village,ON,Ontario,CA,43.80486,-79.35442,16934
La Vista,NE,Nebraska,US,41.18389,-96.03113,16921
